QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,T2M,T2M_RANGE,T2M_MAX,T2M_MIN
11.6,87.69,3.28,96.19,1.56,2.2,0.95,1.26,254.81,3.21,4.04,1.61,2.43,255.81,17.96,8.93,22.87,13.94
12.45,86.44,3.77,96.02,1.79,2.69,1.12,1.56,202.44,3.8,5.23,1.91,3.33,203.94,19.24,11.72,24.76,13.05
11.23,84.62,0.57,95.71,1.73,2.69,1.24,1.45,270.94,4.06,5.15,2.43,2.73,271.88,18.05,9.65,22.78,13.13
9.4,81.56,0.28,95.77,2.23,3.59,1.27,2.31,280.62,4.86,6.85,2.59,4.26,281.56,15.74,11.64,20.78,9.13
6.59,70.5,0,96.19,1.7,2.34,0.98,1.36,289.62,3.13,4.27,2.01,2.27,290.88,13.06,12.6,19.22,6.62
12.15,95.31,37.36,95.54,1.78,2.7,1.09,1.6,192.38,4.04,5.7,2.27,3.43,194.31,16.58,11.32,20.96,9.64
12.15,92,17.41,94.75,2.05,2.95,1.16,1.79,272,4.12,5.81,2.27,3.55,273.56,17.45,10.75,22.35,11.6
8.12,92.62,6.96,95.04,3.05,3.74,2.41,1.34,298.62,5.81,7.18,4.42,2.76,302.12,11.26,4.04,13.4,9.37
6.84,77.12,0.06,96.02,2.3,3.14,1.49,1.65,324.62,4.62,5.59,3.53,2.05,326.81,12.08,11.01,18.24,7.23
8,68.94,0.12,96.51,1.02,1.91,0.41,1.48,203.12,1.77,3.6,0.75,2.85,190,16.15,14.27,22.13,7.87
9.09,68.31,0.59,96.51,0.8,1.27,0.47,0.8,105.12,1.3,1.88,0.76,1.12,103.94,18.07,7.41,21.8,14.4
10.01,80.12,0.01,96.52,1.58,2.07,0.82,1.25,324.75,3.17,4.18,1.38,2.8,326.88,17.4,13.4,23.78,10.38
11.23,84.88,0.24,96.59,1.17,1.95,0.28,1.66,281.25,2.5,4.5,0.47,4.04,282.38,17.94,10.89,23.6,12.71
10.25,80.75,2.62,95.85,1.54,1.98,0.8,1.18,255.5,3.16,4.99,1.42,3.57,256.38,17.36,10.4,22.65,12.26
10.31,88.12,4.16,95.59,1.45,2.22,1.14,1.08,256.69,3.19,4.77,2.22,2.55,242.12,15.79,8.03,20.1,12.07
7.39,77.25,0.16,96.38,1.5,2.14,0.86,1.28,199.88,2.79,4.48,1.59,2.9,199.94,13.15,9.14,18.66,9.52
6.9,73.38,0,96.22,1.48,2.13,0.83,1.3,278.44,2.74,3.94,1.34,2.59,279.88,13.09,15.34,20.36,5.01
8.48,85.69,0.44,96,1.64,2.59,0.95,1.63,291.25,3.62,4.92,1.59,3.33,291.69,13.22,8.37,17.73,9.35
7.45,72.31,0.01,96.71,1.3,1.88,0.38,1.51,292.5,2.36,3.48,0.46,3.02,291.56,14.44,12.84,20.82,7.98
9.4,77.81,0.41,96.76,1.06,1.38,0.45,0.93,198.81,2.34,3.77,0.6,3.16,200.12,16.26,12.09,22.69,10.61
10.86,86.62,0.06,96.47,1.29,1.88,0.78,1.1,183.94,3.02,4.34,1.33,3.01,185.5,17.09,10.27,22.73,12.46
10.19,87.81,0.09,96.41,1.21,1.61,0.95,0.65,161.25,2.74,3.99,1.54,2.46,162.56,15.85,9.38,20.83,11.46
10.25,84.69,0.12,96.25,1.65,2.2,0.92,1.27,154,3.32,3.91,2.48,1.43,156.44,16.63,10.31,22.11,11.8
9.7,82.81,0.04,96.43,1.82,2.65,1.3,1.34,142.38,3.62,4.7,2.76,1.95,143.81,16.26,9.49,21.6,12.11
9.03,84.44,0.02,96.59,1.43,1.98,0.96,1.01,111.38,3.16,4.11,1.83,2.28,111.31,14.73,9.59,19.88,10.29
8.42,78.25,0.01,96.5,1.61,2.05,1.1,0.95,107.56,2.8,3.6,1.94,1.66,108.5,14.97,12.69,21.62,8.93
9.16,78.69,0.03,96.32,1.52,1.84,0.93,0.9,64.94,2.55,2.98,2.19,0.79,63.75,16.04,13.28,23.08,9.8
8.06,75.31,0,96.37,1.47,1.95,0.77,1.18,71.75,2.45,3.45,1.55,1.89,70.06,15.01,12.44,21.58,9.14
8.67,77.5,0.37,96.13,1.22,1.88,0.53,1.35,157.38,2.48,4.66,0.93,3.73,160.06,15.29,12.09,21.6,9.51
10.86,91,10.4,95.35,2.26,3.33,1.13,2.2,161.19,4.52,6.42,2.3,4.11,164.44,16.08,7.9,20.77,12.87
7.45,84.81,23.56,94.84,2.83,3.88,1.45,2.44,258.75,5.76,7.65,3.73,3.92,259.69,10.84,11.04,14.71,3.67
6.53,82.88,7.01,95.41,1.93,3.16,1.19,1.98,206.44,4.12,6.33,2.27,4.06,209.31,9.57,15.18,16.5,1.32
8.3,86.62,1.14,95.57,1.27,1.84,0.28,1.57,287.88,2.56,3.77,0.31,3.46,290.19,12.96,9.96,19.13,9.17
9.28,88.75,1.19,95.4,1.84,2.97,0.73,2.23,243.62,3.91,5.93,1.01,4.92,244.81,13.72,13.95,21.73,7.8
8.61,81.31,0.18,95.3,2.24,3.41,1.23,2.16,265.88,4.68,6.64,2.66,3.98,267.75,14.54,11.8,20.93,9.12
10.31,90.19,3.96,95.11,1.56,2.33,1.09,1.23,256.81,3.52,5.05,2.09,2.95,258.56,15.31,10.06,20.89,10.83
8.73,88.06,0.16,95.47,1.27,1.74,0.74,0.99,317.44,3.05,4.27,1.98,2.3,318.25,13.32,7.43,17,9.57
7.2,82.38,0.3,95.87,1.34,1.7,0.78,0.91,37.38,3.2,4.5,1.68,2.82,23.62,11.48,7.3,15.76,8.45
6.77,74.25,0.17,96.21,0.83,1.76,0.35,1.41,176.62,1.75,3.61,0.57,3.04,174.25,12.61,13.66,18.82,5.15
8.48,89.25,3.98,96.1,1.47,2.51,0.85,1.66,203.19,3.41,4.86,2.2,2.66,205.06,12.79,8.7,17.19,8.49
7.75,96.5,8.15,94.78,1.09,1.76,0.48,1.28,178.5,2.23,3.89,0.81,3.08,179.5,9.87,4.09,11.26,7.16
5.86,81.31,1.48,94.63,2.75,4.19,1.44,2.75,262.44,5.69,7.91,3.22,4.7,264.06,8.52,6.14,12.09,5.95
5.13,78.06,0.63,95.8,2.12,3.25,1.2,2.05,286.69,4.19,6.12,1.74,4.37,287,7.56,7.7,11.97,4.26
6.35,96.69,41.09,95.87,1.66,2.84,0.59,2.25,88.88,3.3,5.46,1.28,4.18,92.12,6.94,6.26,9.93,3.66
7.14,98.31,27.49,95.2,1.94,3.38,0.51,2.88,52.31,3.84,6.91,1.07,5.84,56.81,8.48,2.25,9.7,7.45
6.96,95.12,5.75,95.38,2.27,2.65,1.49,1.16,156.31,4.38,5.06,3.38,1.7,145.5,8.65,2.88,10.41,7.54
6.1,81.56,0.06,96.15,2.64,3.5,1.51,1.99,309.44,5.3,6.54,4.22,2.33,311.69,9.24,8.34,13.52,5.18
6.04,76.31,0.69,96.41,1.43,1.89,0.8,1.09,268.69,2.91,4.4,1.13,3.26,270,10.24,14.1,16.93,2.83
9.77,92.88,12.57,95.5,2.19,2.7,1.34,1.35,193.94,4.62,6.2,3.3,2.91,197.38,13.94,9.99,19.58,9.59
6.16,83.81,2.72,95.08,2.87,3.84,1.62,2.22,266.38,5.92,7.22,3.48,3.73,267.75,8.6,10.99,13.41,2.42
3.42,69.5,0.28,95.45,3.91,4.61,3.42,1.19,292.69,7.56,8.69,6.55,2.13,295,3.13,4.98,6.02,1.04
3.17,68.12,0.26,95.42,4.46,5.3,3.8,1.51,295.31,8.36,9.66,7.17,2.49,297.69,2.19,6.14,5.56,-0.57
4.15,79.44,2.16,95.06,1.61,3.68,0.3,3.38,232.56,2.98,6.91,0.77,6.15,233.69,3.99,12.79,10.87,-1.92
6.04,94.12,3.23,94.41,0.78,1.43,0.34,1.09,157.62,1.66,2.87,0.55,2.31,162.69,6.62,6.55,11,4.44
5.55,95.25,4.12,94.52,2.41,3.3,0.81,2.48,299.44,4.6,6.02,2.42,3.59,301.94,5.15,2.02,6.41,4.39
4.39,81.81,0.44,95.23,2.94,3.89,1.88,2,280.44,5.79,7.11,4.32,2.78,282.31,4.25,5.14,7.11,1.98
4.52,80.56,0.17,95.57,1.88,2.59,1.38,1.22,279.06,4.03,5.04,2.71,2.32,280.38,5.33,11.82,12.17,0.36
5.74,91.88,8.13,95.04,1.69,2.69,0.38,2.3,201.19,3.3,4.84,0.55,4.29,202.88,6.08,9.86,10.76,0.9
5.68,91.31,2.71,93.64,2.15,3.23,1.26,1.98,265.62,4.11,6.02,2.49,3.52,267.56,5.97,6.21,9.74,3.53
4.88,92.38,2,94.33,3.54,4.12,2.61,1.51,312.44,6.61,7.54,5.08,2.46,316.06,3.83,3.67,5.81,2.14
4.21,83.44,0.25,95.68,2.6,3.47,1.56,1.91,335.31,5.03,6.25,3.27,2.97,338.25,3.48,7.02,7.87,0.87
3.42,78.56,0.04,96.48,1.62,1.98,1.05,0.93,272.75,2.92,3.8,2.16,1.63,258.69,2.15,10.18,8.21,-1.98
3.05,76.62,0.03,96.75,1.66,2.29,0.94,1.35,31.62,2.77,3.95,1.65,2.3,30.5,1.2,11.91,8.51,-3.4
3.23,74.19,0,97.09,1.46,2.47,0.46,2.01,133.88,2.38,3.85,0.8,3.05,133.81,2.26,13.84,10.03,-3.81
3.72,70.88,0.03,97.34,1.53,2.19,0.54,1.65,217.75,2.31,3.53,0.99,2.54,218.19,4.94,15.38,13.08,-2.31
4.21,66.75,0.07,97.2,1.42,2.8,0.54,2.27,201.88,2.21,4.91,0.69,4.23,202.5,7.13,14.42,15.31,0.88
4.64,81.12,0.03,96.38,1.81,2.57,1.06,1.51,201.94,3.99,5.09,1.55,3.54,202.38,5.58,13.98,13.91,-0.07
5.37,91.69,0.49,95.44,2.25,3.17,0.97,2.2,287.06,4.28,6.04,1.92,4.12,288,5.3,8.84,10.19,1.34
3.85,76.75,5.32,95.85,2.09,2.73,0.61,2.12,294.81,3.63,4.7,0.77,3.91,296.56,3.55,10.54,9.3,-1.24
5.07,91.56,15.66,95.11,2.8,3.95,1.66,2.28,166.31,5.65,7.64,3.66,3.98,169.25,3.98,11.23,8.76,-2.48
4.64,85.19,4.22,94.62,2.85,3.66,1.21,2.45,261.12,5.51,6.61,3.4,3.21,262.75,4.09,8.8,8.15,-0.64
3.48,78.62,0.26,96.01,2.32,2.75,1.65,1.1,234.12,4.89,6.05,3.26,2.8,236.75,1.95,10.77,7.74,-3.03
4.82,88.56,0.86,96.53,1.89,2.69,0.98,1.7,218.81,3.91,5.72,2.51,3.21,219.12,4.5,10.88,10.44,-0.43
5.43,91.31,0.64,96.62,1.28,2.21,0.37,1.84,197.06,2.84,5.45,0.45,4.99,197.25,5.72,11.51,11.76,0.26
7.75,97.88,30.93,95.74,2.8,3.81,1.73,2.08,211.44,5.66,7.7,3.45,4.25,214.19,9.36,12.3,13.26,0.97
3.17,84.69,4.71,96.19,2.42,3.75,0.42,3.33,277.62,4.57,7.09,0.55,6.55,278.31,-0.74,6.53,2.12,-4.42
3.3,86.81,1.45,97.18,1.85,2.88,0.71,2.16,140.56,3.59,5.48,0.96,4.52,142.62,-0.45,10.95,4.6,-6.35
5.13,99.12,13.83,96.74,1.5,1.89,1.12,0.77,130.38,2.84,3.39,2.11,1.28,131.69,3.69,5.13,5.67,0.54
7.14,99.62,24.8,95.96,1.61,2.27,1.04,1.23,174.31,3.61,4.47,2.05,2.41,177.31,8.21,5.77,10.48,4.7
5.8,92.5,19.42,95.66,2.52,4.08,1.04,3.04,282.88,4.88,7.16,1.41,5.74,284.31,5.75,12.44,10.63,-1.81
2.81,76.38,0.08,97.24,1.47,1.78,0.77,1,106.19,2.56,3.32,1.55,1.77,91.44,-0.03,11.77,6.42,-5.35
2.75,69.31,0,97.71,1.64,2.41,1.09,1.3,123.88,2.6,3.82,1.95,1.86,124.75,0.88,11.16,7.69,-3.47
3.3,80.19,0.04,97.79,1.49,1.85,0.78,1.07,148.5,3.13,5.09,1.33,3.77,149.56,1.37,11.36,8.62,-2.74
4.76,95.75,0.13,96.81,1.78,2.31,1.3,1.01,254.31,3.73,5.23,2.86,2.38,255.88,3.1,6.96,7.37,0.41
5.43,84.56,0.02,95.85,3.07,4.28,1.39,2.89,286.69,6.11,8.19,3.52,4.66,288.38,6.75,10.15,12.55,2.4
2.99,74.75,0,96.07,3.08,3.81,1.67,2.15,292,6.02,6.82,4.26,2.55,293.88,0.62,7.52,5.09,-2.42
3.23,82.94,0,96.07,2.26,3.33,1.58,1.75,304,4.67,5.91,2.77,3.14,304.81,0.29,8.35,5.83,-2.52
4.15,84.44,0.04,95.92,1.73,2.08,1.32,0.76,215.5,3.88,5.84,2.05,3.79,216.75,2.67,13.27,10.09,-3.19
5.92,98.94,11.04,93.93,1.72,2.36,1.02,1.34,210.94,3.63,4.5,2.02,2.47,212.81,5.08,7.05,8.73,1.68
3.97,88.88,0.73,93.6,2.99,3.81,1.69,2.12,300.31,5.38,6.76,3.23,3.53,302.44,1.09,5.53,3.66,-1.87
2.69,78.94,0.02,95.17,2.8,3.66,1.7,1.96,284.5,5.44,6.48,4.5,1.98,286.06,-1.55,10.32,4.56,-5.76
3.54,87.5,0.07,96.19,2.27,3.55,1.31,2.25,286.12,4.65,6.22,3.12,3.11,286.62,-0.34,10.19,4.28,-5.91
2.14,72.94,0.02,96.91,1.46,2.27,0.77,1.5,151.81,2.88,4.88,1.12,3.76,153.44,-2.97,8.2,2.24,-5.95
3.72,93.44,1.43,95.94,1.95,3.12,1.27,1.87,231.88,3.9,5.77,2.23,3.54,234.5,0.04,6.94,4.32,-2.62
1.95,74.44,0.14,96.67,2.58,3.45,1.34,2.11,315.75,4.7,6.34,2.55,3.79,316.56,-4.7,7.26,-1.31,-8.56
2.5,84.12,0,96.85,1.68,2.2,1.23,0.97,270.75,3.33,4.23,2.27,1.97,270.88,-3.31,14.27,4.68,-9.58
3.6,89.62,0,96.67,1.55,2.22,0.77,1.45,69,2.76,4.7,1.14,3.55,68.56,0.26,10.75,6.8,-3.95
4.46,94.38,1.87,95.63,2.19,2.89,1.62,1.27,53.75,4.62,5.94,3.34,2.61,55.62,2.28,8.21,6.66,-1.55
5.25,98,1.14,94.89,2.3,2.81,1.53,1.28,49.69,4.62,5.73,3.72,2.02,52.56,3.94,5.7,6.83,1.14
5.07,98.19,9.44,94.55,1.1,1.83,0.18,1.65,87,2.34,3.96,0.28,3.68,88.12,3.34,4.3,6.16,1.85
4.21,97.62,6.09,93.94,1.66,2.36,0.87,1.49,198.25,3.02,4,2.02,1.98,200.62,0.9,3.91,2.75,-1.17
3.48,94,3.05,94.66,2.59,3.64,1.02,2.62,297.38,4.8,6.48,2.42,4.06,299.12,-1.01,4.7,1.83,-2.86
3.54,96.56,13.54,94.63,2.5,4.41,0.34,4.06,118.44,4.4,7.29,0.52,6.77,120.19,-1.27,3.07,0,-3.07
3.72,98.12,3.84,93.32,2.41,4.01,0.27,3.75,221.62,4.53,7.42,0.48,6.94,223.56,-0.96,2.67,0.31,-2.35
2.81,96.25,0.6,94.42,3.12,3.52,2.75,0.77,272.75,5.95,6.6,5.48,1.12,274.75,-3.81,2.6,-2.66,-5.26
2.14,94.38,0.09,95.23,2.54,2.95,2.11,0.84,283.38,5.05,5.48,4.59,0.89,284.75,-6.95,8.31,-4.24,-12.55
1.83,93.5,0.01,95.53,2.11,2.52,1.68,0.84,302.19,3.6,4.09,2.84,1.25,303,-8.74,8.66,-3.63,-12.28
2.08,96.25,0.04,95.72,2.52,2.91,1.99,0.93,336.62,4.41,5.21,3.07,2.14,338.38,-7.35,7.34,-3.85,-11.19
2.26,93.62,0.1,95.99,1.84,2.66,1.02,1.64,262.38,3.29,5.16,1.78,3.38,264.12,-5.99,9.76,-1.06,-10.81
3.3,98.5,5.83,94.8,2.2,2.71,1.31,1.39,193.62,4.23,6.04,2.97,3.07,196.94,-2.55,7.37,0.19,-7.17
2.99,97.25,2.5,94.53,3.09,3.92,2.1,1.82,280.81,6.07,7.23,4.66,2.55,282.69,-3.37,5.44,-0.72,-6.17
2.26,96.44,1.21,94.96,4.01,4.47,3.52,0.95,307.81,7.28,8.3,6.41,1.88,309.75,-6.44,1.38,-5.56,-6.94
2.01,95.94,0.27,95.6,3.41,3.8,2.77,1.03,313.44,6.25,7,5.37,1.63,315.25,-7.67,2.08,-6.58,-8.65
2.2,96.19,2.96,95.86,1.98,3.33,0.65,2.69,199.25,3.55,5.77,0.8,4.97,201,-6.83,8.06,-3.38,-11.44
3.91,99.62,8.04,94.83,2.05,3.99,0.68,3.31,181.81,4.12,7.38,1.66,5.73,183.56,-0.32,3.48,0.48,-3
3.6,99.38,0.82,95.01,1.48,2.27,0.6,1.66,301.12,2.98,4.91,1.16,3.74,302.62,-1.24,3.44,0.72,-2.73
2.93,95.56,0.44,95.54,1.5,2.13,0.73,1.41,265.44,2.69,4.2,0.94,3.26,266.62,-3.13,5.78,-0.38,-6.17
2.93,98.19,2.75,95.48,2.27,4.37,1.48,2.88,142.75,4.06,7.68,2.48,5.2,144.69,-3.92,8.33,0,-8.34
2.44,99.31,20.52,93.87,6.14,6.94,5.14,1.8,331.62,10.37,11.6,8.86,2.74,335.88,-5.99,4.66,-2.99,-7.67
2.08,99.88,0.62,94,4.06,5.44,2.82,2.62,305.12,6.62,9.14,4.95,4.2,307.06,-7.89,2.89,-6.26,-9.15
2.2,99.88,1.38,93.87,1.86,2.41,1.42,0.98,318.25,3.34,4.29,2.03,2.26,319.25,-7.5,8.1,-3.24,-11.35
2.01,99.81,2.6,93.73,3.57,4.12,2.38,1.74,315.25,5.96,7.09,3.95,3.14,317.44,-8.28,3.64,-6.76,-10.4
2.08,99.81,0.83,93.77,3.34,4.09,2.49,1.6,308.94,5.64,7.05,4.12,2.91,311.19,-7.85,1.75,-6.82,-8.57
2.44,99.81,1.17,94.58,2.25,2.57,2.02,0.55,327.25,3.95,4.64,3.33,1.31,329.81,-6.13,4.47,-3.61,-8.09
2.01,99.88,0.23,95.73,2.28,2.9,1.71,1.19,324.94,4.2,5.37,3.08,2.3,326.81,-8.03,5.93,-4.61,-10.54
1.65,99.94,0.04,96.15,2.03,2.4,1.65,0.75,296.25,4.16,5.05,3,2.05,296.62,-10.33,7.68,-6.83,-14.5
2.26,99.88,1.38,96.19,1.37,1.77,0.86,0.9,224.69,3.04,4.18,1.33,2.85,225.44,-7.08,9.46,-2.56,-12.02
2.75,99.81,5.56,95.22,1.45,1.91,1.16,0.75,161,2.95,3.82,1.96,1.86,147.19,-4.57,4.3,-2.22,-6.52
2.38,99.75,14.8,93.92,4.66,6.28,1.99,4.29,242.94,7.71,10.86,3.67,7.19,231.25,-6.36,3.55,-4.97,-8.52
1.59,99.56,0.8,95.49,3.33,5.37,1.59,3.79,284.81,6.01,9.11,3.21,5.91,285.94,-10.82,4.19,-8.89,-13.08
1.53,98.38,3.95,95.41,1.52,2.09,0.96,1.13,169.06,2.77,4.73,1.39,3.34,169.12,-11.06,6.52,-6.95,-13.46
1.22,99.75,1.72,94.78,3.05,3.62,2.14,1.48,300.5,5.19,6.16,3.7,2.46,302.88,-13.95,2.32,-12.73,-15.05
0.92,99.62,0.2,95.23,3.64,3.99,3.13,0.86,291.31,6.04,6.62,5.42,1.21,292.88,-16.83,2.97,-15.03,-18.01
1.34,99.81,0.34,95.75,2.04,2.95,1.34,1.61,244.62,3.99,5.12,2.64,2.48,245.56,-13.38,13.3,-7.31,-20.6
1.89,99.75,4.61,95.2,1.83,2.7,1.05,1.65,246.69,3.4,5.46,2.16,3.3,248.69,-8.88,5.61,-5.7,-11.31
2.38,99.81,10.11,94.69,2.64,4.87,0.4,4.47,192.94,4.59,8.34,0.5,7.84,194.75,-6.4,7.41,-3.34,-10.75
2.38,99.75,0.1,95.67,2.32,3.35,1.34,2.01,259.5,4.93,6.3,3.31,2.98,260.62,-6.37,7.8,-2.37,-10.17
2.26,99.56,0.27,95.76,2.6,3.04,1.77,1.27,261.44,5.33,6.13,4.27,1.86,263,-6.64,2.52,-5.61,-8.13
1.95,97.69,1.01,95.98,1.85,2.55,0.97,1.59,238.94,3.44,5.27,1.56,3.7,239.62,-8.34,7.7,-5.41,-13.1
1.71,99.88,5.73,95.62,2.46,3.15,1.62,1.52,89.12,4.19,5.09,3.15,1.95,89.75,-9.97,7.45,-7.04,-14.49
1.95,99.94,2.94,95.65,1.26,2.16,0.67,1.48,127.06,2.38,3.7,0.88,2.82,128.81,-8.49,7.34,-4.53,-11.87
2.32,99.75,4.61,95.41,2.77,4.98,0.31,4.67,225.56,4.85,8.55,0.63,7.91,227.38,-6.64,6.18,-4.18,-10.35
1.1,99.75,0.11,96.53,3.09,4.06,2.05,2.02,297.94,5.31,6.63,3.88,2.75,299,-14.73,8.88,-11.03,-19.92
1.65,99.81,0.66,96.9,1.56,2.23,0.52,1.71,211.12,2.97,4.3,0.7,3.6,212.5,-10.64,10.23,-5.61,-15.85
2.87,99.62,11.42,95.53,2.72,4.53,0.18,4.35,150.81,4.82,7.88,0.42,7.45,151.38,-4.25,8.38,-0.78,-9.17
1.28,99.5,0.29,96.07,5.02,6.05,2.62,3.43,311,7.97,9.74,4.05,5.69,313.38,-13.96,16.18,-3.94,-20.12
1.28,97.31,1.62,96.72,1.84,2.3,1.06,1.23,190.5,3.64,5.26,2.34,2.91,191.38,-14.2,16.88,-7,-23.88
2.87,99.56,24.28,95.1,3.5,6.68,1.21,5.47,160.94,6.35,11.46,3.26,8.2,163.62,-4.63,9.98,0.1,-9.88
2.14,99.19,1.07,94.16,5.05,7.19,2.4,4.79,273.56,8.61,11.49,4.44,7.05,274.81,-9.02,16.12,0.07,-16.05
1.4,99.31,1.03,95.28,2.09,4.25,1.23,3.02,227.19,3.95,6.84,2.5,4.34,229.06,-12.93,12.88,-7.6,-20.49
1.95,99.38,0.54,95.1,2.66,3.82,1.38,2.45,287.75,5.2,6.94,3.52,3.41,288.25,-8.7,10.52,-4.75,-15.27
0.73,99.31,0.2,95.06,3.62,4.36,1.73,2.62,283.69,6.12,6.88,3.05,3.83,285.12,-19.41,6.31,-16.07,-22.38
1.16,99.62,0.29,93.92,2.16,3.41,0.64,2.77,272.44,3.93,6.92,1.34,5.59,273.06,-15.12,11.1,-11.49,-22.6
0.37,99.5,0.06,93.6,2.7,4.03,1.6,2.43,267.88,5.02,7.31,3.35,3.96,268.31,-26.13,11.23,-21.42,-32.66
0.49,99.5,0.16,93.8,2.26,3.69,1.33,2.35,229.88,4.05,6.04,2.73,3.31,232.81,-23.24,6.99,-20.34,-27.33
0.37,99.38,0.44,95.54,3.52,4.59,2.4,2.19,297.44,5.65,6.7,4.53,2.16,299,-26.17,4.94,-23.16,-28.1
0.67,97.31,2.12,95.95,1.41,2.65,0.23,2.42,185.38,2.55,4.76,0.29,4.47,186.25,-21.24,14.44,-15.38,-29.81
1.28,99.56,2.32,94.51,2.42,3.41,1.59,1.82,79.62,3.89,5.7,2.61,3.09,82,-13.49,9.02,-8.79,-17.81
0.98,99.38,0.82,93.77,4.52,5.34,2.61,2.73,300.62,6.93,8.41,3.8,4.61,302.38,-16.45,4.2,-13.91,-18.1
1.16,99.5,1.14,94.62,2.74,5.27,1.09,4.18,231.62,4.71,8.7,1.52,7.17,234.38,-15,11.82,-10.43,-22.25
0.37,98.94,0.17,94.86,5.16,6.18,3.85,2.33,289.56,8.34,10.25,6.19,4.06,290.12,-26.95,15.44,-15.89,-31.34
0.49,99.38,0.1,95.59,4.03,4.74,2.95,1.8,283.5,6.72,7.95,5.09,2.86,284.94,-24.39,12.78,-18.7,-31.48
0.43,91.12,0.12,96.15,2.81,4.66,1.2,3.46,295.44,4.55,7.46,1.68,5.78,296.62,-23.6,9.04,-19.64,-28.68
0.92,98.12,0.26,95.78,3.95,6.51,1.44,5.07,281,6.57,10.26,3.34,6.92,282,-16.85,11.96,-11.15,-23.1
0.49,99,0.13,96.61,3.36,4.23,2.91,1.32,317.62,5.2,6.59,4.52,2.07,320,-23.88,6.88,-19.28,-26.17
0.31,99.19,0.08,97.35,3.01,3.68,2.3,1.39,305.81,4.9,5.48,4.09,1.39,322.69,-27.56,9.29,-22.33,-31.62
0.85,95,13,95.8,3.09,4.77,1.05,3.73,115.81,4.91,7.48,2.54,4.95,118.06,-18.99,20.76,-9.88,-30.64
1.59,98.75,0.65,93.31,3.99,4.95,1.62,3.32,271.44,7.04,8.33,3.61,4.72,272.31,-10.94,9.23,-6.7,-15.94
0.55,98.94,0.23,94.46,4.17,4.81,2.68,2.13,285.81,6.77,7.92,5.14,2.79,286.44,-22.42,8.69,-16.97,-25.66
0.37,99.25,0.73,95.47,3.02,3.88,2.23,1.65,298,5.35,5.84,4.1,1.74,298.88,-26.02,9.62,-21.64,-31.27
0.49,94.56,0.19,96.35,2.36,3.05,1.2,1.86,305.81,3.72,5.14,1.59,3.56,306.81,-22.83,12.06,-16.91,-28.97
1.59,97.75,0.75,95.42,3.02,3.99,1.9,2.09,194.5,5.48,7.14,3.42,3.72,196.94,-11.87,14.61,-5.24,-19.85
1.59,98.25,0.88,96.03,5.4,6.81,3.02,3.8,284.94,9.33,11.41,5.9,5.52,285.75,-10.63,10.11,-4.74,-14.84
1.89,99.38,5.52,96.07,3.05,4.9,1.54,3.36,212.25,5.3,8.41,2.95,5.46,214.94,-9.81,16.89,-2.08,-18.98
2.14,98.81,8.31,96.08,3.37,4.92,1.23,3.69,201.25,5.54,8.12,2.17,5.95,201.81,-7.65,9.8,-1.78,-11.59
2.2,99.38,9.85,95.4,5.11,7.46,1.77,5.69,244.38,8.29,11.88,4.58,7.3,246.44,-8.44,15.22,0.04,-15.19
1.59,98.31,1.23,97.54,2.48,3.08,0.95,2.13,207.94,4.2,5.23,1.49,3.74,208.81,-11.49,14.77,-5.74,-20.52
3.3,99.44,24.23,96.03,1.97,3,1.42,1.58,135.75,3.5,6.16,2.17,4,137.25,-2.34,5.45,0.1,-5.35
2.32,99.19,0.98,96.02,4.09,5.88,2.09,3.8,287.94,6.77,9.7,4.3,5.4,288.75,-7.55,17.8,0.11,-17.7
1.04,99.38,1.63,96.9,1.69,3.05,0.2,2.85,189.38,2.99,5.27,0.25,5.02,205.75,-16.23,12.14,-11.13,-23.27
1.53,99.06,3.93,95.38,4.13,5.65,1.91,3.74,260.75,6.95,8.73,3.28,5.45,261.81,-11.2,7.8,-6.53,-14.34
1.22,98.81,0.49,95.57,3.88,4.84,2.2,2.63,250.75,6.88,7.91,4.34,3.57,252.44,-13.59,11.29,-9.75,-21.04
1.83,98.25,1.31,95.71,4.33,5.33,2.23,3.09,271.69,7.83,9.34,5.92,3.42,273,-9.09,4.73,-8.21,-12.94
1.65,99.5,5.53,95.34,1.62,2.25,1.05,1.2,205.06,3.07,5.15,1.55,3.59,206.44,-10.63,8.52,-6.78,-15.31
1.22,98.56,0.37,95.17,3.85,6.09,1.85,4.24,290.75,6.79,9.72,4.13,5.59,291.81,-13.89,10.79,-9.68,-20.47
1.04,99.12,0.2,96.04,2.43,3.18,1.5,1.68,266.69,4.91,6.23,3.21,3.02,267.19,-15.87,9.29,-12.16,-21.45
1.22,95.75,0.24,96.54,2.29,3.15,0.82,2.33,279.62,4.1,6.17,1.07,5.1,280.44,-13.06,8.01,-9.74,-17.74
1.46,96.75,0.83,95.87,1.55,3.07,0.53,2.54,196.19,2.84,5.4,0.7,4.7,197.56,-11.52,6.58,-8.19,-14.77
1.22,98.94,0.03,95.9,2.94,4.16,1.7,2.46,290.38,5.46,6.57,2.62,3.95,291.5,-13.85,7.63,-10.29,-17.92
2.62,99.44,0.04,95.76,3.51,5.32,1.23,4.09,210.81,5.99,8.45,1.63,6.82,212.94,-6.82,19.55,0.11,-19.44
